unique_id,similarity
BUYMAL,0.7128636651576324
BZAZIN02,0.8597405276640063
BZAZPO,0.6593916046626059
BZCBNL01,0.5745484173421854
BZCPTK01,0.834250222347841
BZCYDY01,0.5088200484368999
BZDCPB08,0.7242909787505307
BZDIOX02,0.8245672024439529
BZONTR,0.46859574023570855
BZOYEY,0.8586733975448004
BZQDCL10,0.7631795533839321
BZTZLS,0.9169599197794491
BZYMTS,0.8782214896517023
CAACTY,0.6029733367207185
CABBIQ,0.624742885183773
CABMIB,0.5637782321428598
CABTUV,0.9141976104222973
CABVIL,0.48663838602407605
CABXAF,0.8342000958857405
CACFIW,0.4229061399458364
CACWEJ,0.9325879416550262
CADBER,0.8676259792327458
CADCUH,0.8452683318047269
CADGET,0.6615357913924391
CADGOF,0.648522635919579
CADMIE,0.43065609122890286
CADPON01,0.6324738643415877
CADVEI,0.8633482240897186
CAFHAV,0.6387414154119176
CAFTEL,0.4349044995601788
CAFVEN,0.6485842792413503
CAGPEH,0.6171193958042646
CAHBIX,0.7889753389171337
CAHCIX,0.8759687216854052
CAHHIE,0.6780746455737452
CAHNEH,0.7579855948544134
CAHVAI,0.6612519585350465
CAHVEM,0.7651220441319163
CAJKIH,0.6484450565091375
CAJMUY,0.6550004217470705
CAJSUE,0.4853655020342469
CAKQEM,0.6481088993186039
CAKWAN,0.669688803495937
CAKXAP,0.4775076268622643
CALBOG,0.49057843701265247
CALSOX,0.9403245749273824
CALVOC,0.8289066410946097
CAMCEA,0.5392505674704533
CAMGAA,0.9113523761836158
CAMNOW,0.5057157389908989
CAMVAN,0.524698265536181
CAMWAQ,0.9507721274768608
CAMWIY,0.7369849770072419
CAMXAS,0.848190057370851
CAMXIA,0.8523320113903392
CANBEZ,0.4772134803916149
CANDIN,0.6665294527202765
CANHEE,0.4981896296150634
CANJIK,0.8039137645778431
CANLOS,0.7267671454916843
CANMIN,0.7571227321861884
CANRAL,0.7957551566000685
CANYAU,0.6601394493896705
CAPJOU,0.8686603911618763
CAPLAH,0.5342333364917699
CAPLEK,0.42660858061144624
CAQPIW,0.48477449845711856
CARJIQ,0.7841404341271242
CARQER,0.8218665236135421
CARTEN,0.495259342405835
CARXIE,0.89078511513351
CASGEI,0.4156459440206012
CASGIM,0.39856412990506856
CASGUY,0.8788268525691199
CASLIS,0.7945790399290806
CASMIT,0.8389593134538957
CASNIW,0.7499076811126286
CASQAP,0.7066342901363192
CASRUK,0.45774370510768564
CATHEL,0.6216361507187183
CATJIQ,0.6293894171797396
CATNEQ01,0.43416378879308787
CATVAX,0.6326330719067856
CATXUT,0.6886589249977586
CAVCIN,0.8858515289640957
CAVDEI,0.5942010047569598
CAVFEK,0.6511088453572665
CAVGUE,0.8584693562427081
CAWDUZ,0.6277776958011181
CAWHUE,0.5924532694111022
CAWJIW,0.7844820430447843
CAWSAW,0.7885531646163846
CAWSEA,0.5980502480061403
CAXHIS,0.7574709266527174
CAXMAP,0.6062167444660129
CAXNIB,0.7251828373427065
CAYBOW,0.6646710760878586
CAYBUC,0.8942659630916528
CAYSUR,0.6769197969673433
CAYVUV,0.730773054985056
CAZFAM,0.7103882110853549
CAZTON,0.9391448730165307
CAZVEF,0.6131868965623659
CBBUDY,0.8918927103475519
CBENPH02,0.7272226651375067
CCACEN,
CCBZCD10,0.7720345888763295
CDBALA,0.3648506672131649
CEBBOC,0.7897309358593162
CEBBUH,0.7339884333905802
CEBJIF,0.6311640442964456
CEBRIK,0.6768188580596614
CEBROR,0.7007980879287762
CEBSAF,0.7001044259075294
CECFAU,0.6427477832029277
CEDCAP,0.6548998753161178
CEDDOE,0.6744296097713478
CEDDUK,0.38956800452442786
CEDJAZ,0.8277158736301738
CEDPEI,0.690710519116641
CEDVUE,0.45658784680194603
CEFCIZ,0.835212125492453
CEFSIR,0.8842346510017027
CEFSOY,0.5610521046101199
CEFZOD,0.9035623926073203
CEGLAD,0.8953160202574074
CEHQUC,0.6453729459433009
CEHRUD,
CEHSAK,0.4812305541371966
CEJJUY,0.7036293205558092
CEJREP,0.585270184173534
CEJYIA,0.8368481174390582
CEKGUU,0.4245899543579212
CEKKAH,0.6543658684586701
CEKKEL,0.6680884737933177
CEKKIP,0.6373139270884806
CELHIL,0.789340686525462
CELLUB,0.6862182496983236
CEMFUX,0.3607236025401781
CEMHIL,0.7189613382318134
CEMHOT,0.7020441714457621
CENCUV,0.7161566875843455
CENDAC,0.839624207400113
CENPUJ,0.6336433539375063
CENRUJ,0.8164057020181413
CEPCEG,0.6335486206874326
CEPGIP,0.5308427415124909
CEPJIQ,0.6463328188052899
CEPWUP,0.7293782041432405
CEPXAW,0.693528789344501
CERDUB,0.9089068977115436
CERPAQ01,0.7477014315756252
CERROH,0.35338751365526044
CESCOV,0.9230120711253741
CETFUF,0.8748338571278875
CETQOJ,0.68675397941421
CETQUP,0.7889518309643608
CEVFOY,0.8727035950302624
CEVTUS,0.5085261499232131
CEWBUE,0.7299910603216934
CEWFER,0.704772295270635
CEWFIV,0.8939318457203158
CEWGOB01,0.8119800009532618
CEWKIZ,0.9238941991672828
CEWKOF,0.6099932865639321
CEWTAA,0.8958030029595333
CEWWUZ,0.8880027265317514
CEXQOL,0.7688334093973919
CEXQUT,0.6338815089615593
CEYCAK,0.7062872142041527
CEYLOJ,0.7250652425192587
CEYLUP,0.7286747938938777
CEYREF,0.6147527025442864
CHEXDC,0.8802702609585256
CHEXEC,0.9319979633226718
CHMEHX,0.44022834189487636
CIBCIB,0.5702871393194777
CIBLEH,0.3639650336890187
CIBVIU,0.43064254756616466
CIBZEU,0.9044262317586835
CICJOP,0.8268557674579452
CICLUX,0.9342761859136415
CICYOD01,0.875213028428412
CIDCEX,0.861142926404275
CIDFED,0.6545241468253645
CIDFUT,0.8754156593995637
CIDHEF,0.8204804002615202
CIDJUV,0.39641249548329044
CIDQIS,0.8099261351540261
CIDQOY,0.7286549117948339
CIDQUE,0.9218283714151665
CIFMEM,0.841810817878429
CIFVOC,0.8482876510393546
CIGFAZ,0.7924730693484372
CIGSUJ,0.7810621331950005
CIHBOM,0.6234650310640415
CIHCUR,0.9491280217630632
CIHLOV,0.5657961092866772
CIHWUN,0.806775009374096
CIJXIE,0.7672629067358742
CIJZEB,0.44588175240174077
CIKKEN,0.848849484040912
CIKREU,0.8083890813151664
CIKSIZ,0.44199367338651585
CIKVEX,0.7383373417455011
CIKVIB,0.9372108221511019
CILNOC,0.8380572454498958
CILWID,0.7136380704109944
CILWOJ01,0.5953318878524704
CILWOM,0.6653288830619216
CIMDOS,0.6782821398649759
CIMHIP01,0.8699411976128848
CIMNUH,0.6788306524150167
CINGAH,0.8221950566499487
CINMOD02,0.8374108976881967
CINROJ,0.6166278379839237
CINXUS,0.45485270155863206
CIPNOE,0.7748424309629686
CIPQIE,0.5960645496357675
CIPYIK,0.43754381828972366
CIPZAD,0.9252503290513897
CIQBEK,0.9275673769957524
CIQCEK,0.48194671621330054
CIQHAM,0.5609549788474751
CIQHUG,0.8964152296631247
CIQKIX,0.6943288667677922
CIQLOE,0.9032782948806573
CIQMOF,0.45235290756534163
CIQRIE,0.6854007102556281
CIRHUH,0.749124968061307
CIRWOR,0.8819611340760936
CISKAQ,0.6465092935846749
CISNEX,0.4768746614128121
CISNUN,
CISRED,0.9522632027429798
CISRUT,0.6762977097091069
CITBUE,0.7890643203406389
CITDER,0.4170814096180732
CITJOG,0.8714695052797934
CITKIB,0.7358413465414653
CITKOH,0.7054597418080655
CITKUN,0.7043554124166899
CITPUS,0.8728898213001781
CITQAY,0.4187537558529193
CIVDIX,0.6385863046213941
CIVXIO01,0.5701370909637995
CIWJAU,0.8641097184649472
CIWMUS,0.5673611599874422
CIWQIK,0.7013833453901723
CIWYAJ,0.9196446146956505
CIXGIZ,0.4357163813589752
CIXJUP,0.5957499917059272
CIXKEA,0.887022782840178
CIXKEA01,0.8849729605529785
CIYCIW,0.9511016997948888
CIYDUK,0.851903716608775
CIYNAB,0.7141735114549286
CIYRUY,0.644248050613562
CIYSEJ,0.8016921612212294
CIYWOY,0.5776784280084161
CIYYAM,0.7434334077279491
CIZCIY,0.7862104152339333
CIZCOE,0.6532950127888891
CIZGAT,0.6448477488511659
CIZPOT,0.6230181800397928
CIZXIV,0.7890088220562361
CLANAC,0.515118545242326
CLANIC05,0.6341177260092422
CLAZBZ01,0.8601133153294017
CLDTCB01,0.9246633373195381
CLDTOL,0.919096070908772
CLFORM,0.5925641483000651
CLFULV,0.3907959338843349
CLMETH,0.6202812401841759
CLPMCY01,0.9183269861359686
CLPNOX,0.4763066105462298
CLPOBZ,0.6814472211695735
CMEOXE,0.5234322685685867
CMTZFM,0.6740512488169259
CMXPHD,0.8034232146410836
CMYANT,0.640052297199577
CNAZPA10,0.38412119494481206
CNAZPB10,0.5644610233057445
COBCEC,0.7747725131507811
COBCUU,0.4085064817945113
COBJAH,0.6441121779311517
COBJEJ,0.9466438844902993
COBKAG,0.8150285064282439
COBPUF,0.4541229873695668
COBQAL,0.7881710895979585
COBXUO,0.34065086327235217
COCHOS,0.6367279794440487
COCJUZ,0.8651895796509141
COCMUD,0.9463362651400653
COCQAM,0.5263270059294858
CODAMC,0.48837141463454076
CODBEC,0.6933215388687698
CODMAL,0.8646270901330544
COFFAH,0.9305642135483432
COFJUD,0.7003474725808909
COFKAK,0.6823219917265146
COFQEU,0.7038829606673541
COFZOO,0.8520365562772494
COFZUU,0.9126804676897624
COGBAD,0.8269849873811723
COGBEH,0.7798717376139823
COGBIL,0.9025519920808974
COGDUZ,0.47195374417000086
COGFUB,0.28345680588896893
COGGAI,0.5739200402072387
COGGEM,0.6867855221013487
COGHOY,0.867633866399442
COGTIB,0.7800776169485704
COGTID,0.4525573289196935
COGVOJ,0.6873897168095933
COGWUT01,0.6263247625838748
COHKUF,0.7250300958491491
COHXUV,0.5398576212103829
COJCAF,0.5276905022467018
COJYEH,0.6469084268931256
COKHUG,0.8184009997348393
COKVII,0.9093046217801497
COLREB,0.8683517643943727
COLXEI,0.8337810341973712
COMWAF,0.8297155436169119
COMWEJ,0.5701776657043346
COMWIN,0.5969564076352207
COMWOT,0.9327419691800926
COMWUZ,0.949623159808808
COMXAG,0.9390987513114382
COMXEK,0.8773207988684895
COMXIO,0.9235084544196795
CONGRS,0.5735237277031758
CONHET,0.7891676611722834
CONHIX,0.8688536313746124
CONJAR,0.823492497975484
CONYAH,0.6809921710699567
CONZAH,0.6363244088644376
COPCUI,0.5068538416532675
COPDIX,0.3736885616727404
COPJEW01,0.8994343840697798
COPTUY,0.8844108100040584
COPWEM,0.6480040719053053
COQDIV,0.4329617254162384
COQPOP,0.7581181566219001
CORCIY,0.6297104727473277
CORDOE,0.6162618415486312
CORONE,0.8861852892106035
COSPAC,0.7608769516384952
COSQIL,0.571322877493194
COSVUC,0.9271786497842789
COSXEO01,0.8374272299747626
COTCIZ,0.628418606313831
COTFUP,0.8922292941768927
COTNII,0.5856246383188825
COTNUW,0.4724203822184392
COTSAF,0.7709665398392415
COTZOD,0.5319437472885963
COVGUS,0.8892153058405093
COVHUQ,0.7628237598329312
COVJAY,0.5304681539025804
COVPEK,0.6549780741617796
COVZOF,0.6193444084037876
COWKAC,0.9130849284377814
COWKEG,0.7077011936543324
COWLOR,0.954987586990611
COWMIK,0.8182859045352278
COWNUZ,0.8837311670170519
COWSIR,0.6741422861000348
COWZEV,0.4190476728355707
COXJAC,0.7812618053610338
COXWUJ,0.9067793311361937
COYDEA,0.6178585384088198
COYLAF01,0.7612186523923099
COYLUX,0.8614509903587101
COYMAE,0.8196001264635238
COZVUJ,0.9346683804272995
CPPCPD10,0.49630828968192636
CRBZOL01,0.6710220309809906
CRYSEN,0.8817447901411042
CTAZCD10,0.719019546794654
CTCYME,0.4678739596288966
CTETEC01,0.5252511977549839
CTSARC,0.8305151566242416
CTTCON,0.7905605044835842
CUBPAQ,0.6463073468078437
CUBQAR,0.665980065333645
CUBTEA,0.4552629159794467
CUCJEP,0.8200293702907806
CUCJIT,0.8469092775536763
CUCVIG,0.7625730292961346
CUDDUB,0.8308119714576476
CUDGOX10,0.6660311064957801
CUDTOM,0.8750796125200949
CUDWOQ,0.6103465279117853
CUFCEO,0.7643107521405902
CUFCIS,0.9381656898832256
CUFCOY,0.9337008686038328
CUFHUH,0.8169144589727242
CUFPUR,0.7026623713562442
CUFZIM,0.6936173668760044
CUGDIR,0.45437416124772384
CUGLUN,0.9295347091417863
CUGMAU,0.7252019130652336
CUGMEY,0.7208146456421712
CUGMOJ,0.8590586177996743
CUGMUP,0.8597555912840532
CUGNEA,0.8362797831003091
CUHHET,0.9256610245569984
CUHSAC,0.7316809454760652
CUJZIT,0.4791863842636275
CUKCIU02,0.576201774596131
CUKCIX,0.8698267139282705
CUKDER01,0.6484033429847447
CUKDES,0.48530988838420386
CUKDIV10,0.6922925044542474
CUKDIW,0.8983233206234463
CUKDOB10,0.7048388796323912
CUKDOC01,0.7965590292121025
CUKDUH10,0.707147840585263
CUKFAP01,0.6228089526515522
CUKGOH,0.701231195531767
CUKMUT,0.5223836403156814
CULMOL10,0.8301730429260789
CUMMIG01,0.8534148398440647
CUMMIG02,0.7372313741745512
CUMPEH,0.8335760628321722
CUMPIK,0.9273636484388187
CUNCEU,0.9604913890878034
CUNCOF,0.7368725239832101
CUNJEB,0.6582714910191731
CUNQAF,0.6713937519475831
CUPDEW,0.691885180382553
CUPDUP,0.6462160412668702
CUPFEZ,0.7900541369269961
CUPFID,0.796037672861166
CUPJAY,0.6038099461602657
CUPJIJ,0.455322399538722
CUPJOM,0.7339776600928231
CUPVUF,0.5539275585740224
CUQBUN,0.9244069132594992
CUQCAU,0.9246883376728314
CUQCEZ,0.9452340642535726
CUQCID,0.9289427221649003
CUQGUS,0.6213744355491031
CUQPAF,0.6855979083994312
CUQSUC,0.9139645487367741
CURCAT,0.8728414294756017
CURCAV,0.9144038342883822
CURCEX,0.6692447793059897
CURCID,0.9575067115551303
CURCOK,0.4025300779237511
CURKEG,0.8825131984003749
CURTAN,0.8845755971876936
CUSNOU,0.5692536459662794
CUSQIR,0.8009522353054445
CUSYIY01,0.6983447089458628
CUTHOQ,0.8392542251933435
CUTHUW,0.6218343888396736
CUTJIM,0.3497705009206463
CUTJOS,0.5767793683064362
CUTKIN,0.6507432682878429
CUVCUS,0.596855500932802
CUVDAZ,0.8931147755617972
CUVJIM,0.5866801064642867
CUWHAF,0.560383302545732
CUYCOQ,0.6928204981995965
CUYDOP,0.3938124046026561
CUYDUV,0.8338869868866381
CUYJOV,0.5851951556947704
CUZMOZ,0.893393453956072
CUZXIF,0.8878111499198383
CYACAC02,0.6065760616243505
CYCHEX,0.6401533172130959
CYGSGS,0.8960700837290821
CYHCAC11,0.49446095828686193
CYHXUR,0.589991461851692
CYMHTP,0.47624063735411576
CYNGEN,0.6787489132443344
CYNURZ02,0.35951596479041137
CYTDEC,0.9005434797659166
CYURAC03,0.7306693759519111
DABBAJ,0.8007809204823855
DABBIT,0.9299524912985488
DABDIW,0.8951084742008825
DABDOC,0.8930735398833554
DABIPH,0.6632802455124883
DACHQO,0.6534443793323216
DADDUH,0.9081592658622478
DADHOG,0.9251747231597466
DADMUU,0.6375564047891589
DADMUU01,0.6199953997223063
DADPOQ,0.8827589952020662
DADPUW,0.8933371277681171
DAFHUO,0.8436088024801124
DAFJOK,0.8462758608945476
DAFKUR,0.7624860533280149
DAFMAA,0.7571234901175895
DAFRAD,0.750957002473787
DAGBOD,0.7591095668575193
DAGCIZ,0.6193168041275404
DAGLII,0.46560539000529444
DAGLOO,0.7037747043770063
DAGWOY,0.6727415026551238
DAHLIK,0.9480354971430367
DAHMUX,0.9941227008000459
DAJWIV,0.8169761869255531
DAKHIJ,0.7011479673122565
DALTAM,0.7407161104748909
DAMHPY,0.8606375332392171
DAMLIM02,0.703735650495355
DANGAL10,0.8269219835235487
DANLIO,0.7708429136345311
DANLOU,0.715662494111644
DANTEN,0.391094052274646
DANTRO,0.35468781085292783
DAPROC,0.735742623745733
DAPTOE,0.6756879206471967
DAQJOX,0.7681686184309277
DAQLAJ,0.49363269601885795
DARVEX,0.7286799756739231
DATDIM,0.6475311744183684
DATMOC,0.6109179438770582
DATQIY,0.43111156671567724
DATTAU,0.8121017731018281
DATVIF,0.5544485314829297
DAVBEJ,0.7181346427899468
DAVBOT,0.8167213056799351
DAVBUZ,0.6664888517496285
DAVLIV,
DAVQEY,0.6790406225354582
DAVQUP,0.8653747296854616
DAVSEB,0.9401764240638026
DAVWAY01,0.8647534232495824
DAWBEI,0.8684456729640091
DAWHEO01,0.8058921056637139
DAWSUP01,0.7417371485584628
DAXBOU,0.9250657579121491
DAXBUA,0.9248312297355294
DAXSOM02,0.4861053480553539
DAXXAD,0.7910226140134049
DAYNOJ,0.5953762129367209
DAYPUP,0.6385792579614163
DAYYEI,0.9260451449422438
DAYYIM,0.7873615958757908
DAYZIN,0.6108656424040637
DAZBIR,0.48469109069438304
DAZCOE,0.5809443884075871
DAZDEQ,0.5803977753744676
DAZPUS,0.5548527009514684
DAZSIJ,0.48275223368968284
DBDTOC,0.46140546452617365
DBINDB,0.8901333782660863
DBODIM,0.9362976117385114
DBONAP,0.7710827709310614
DBOXEP11,0.6645217210247297
DBPHEN05,0.6783726985772978
DBTACD,0.8503208406402853
DBTHPS,0.49511511818347886
DBZCOR,0.8704161484815266
DCBDOX10,0.5094306887610303
DCBZDX20,0.9113699468662646
DCHEXC02,0.7766032224320486
DCHXAL01,0.9607683895358936
DCHXCS01,0.5212082026461479
DCHXCT,0.9108872310999936
DCHXNS,0.6380777353025623
DCINDG,0.9477691398341832
DCLBEN01,0.5528805895328197
DCLBEN03,0.7070935905876365
DCLBIP,0.35688077144392794
DCLBPH,0.568445172377544
DCLETH02,0.7338545257959664
DCLMAN,0.7392978179730968
DCLMET10,0.6912630092489856
DCMANT,0.9275953860662302
DCNHEF10,0.7783888281789061
DCPEDO,0.44824938221287786
DCPHDS02,0.6971177034582142
DCYANM,0.8146668252666422
DEBGEX,0.8710577432748374
DEBGIB,0.8740056763000619
DEBGOH,0.8649529825835074
DEBGUN,0.8618263974993379
DEBHAU,0.7414945808584038
DEBTOT,0.8627453423244166
DEBVAH,0.7344454043219099
DEBXIT01,0.3012945450307958
DECANN10,0.7957600997674287
DECCIY,0.9195750351988058
DECFID,0.7702826785476163
DEDQEL01,0.7965698669470476
DEDRUC,0.6446490466904203
DEDWER,0.4035311549373656
DEFQAJ,0.9592953287269455
DEFZOG,0.5129439279145378
DEGDAV,0.7610347430438007
DEGFAX,0.8508587539442602
DEGYIZ,0.49688103979707465
DEHCOL,0.7557707433432893
DEHNIN,0.3533318998587145
DEHXIY,0.8437072643726886
DEHZUM,0.6807307171684767
DEJPOY,0.4716074619594733
DEJVOD11,0.809789022480253
DEKDEF,0.788972356926256
DEKMEM,0.9016132959874488
DEKMUC,0.814741495436681
DELQIV,0.39490743217531915
DELXUO,0.6254789885660768
DEMBED,0.6120077172363353
DEMBON,0.8029498467589432
DEMHOS,0.6984890346469239
DEMHUY,0.8882577214305716
DEMJAG,0.8482877697649419
DEMXIC,0.8417611674356016
DEMYUQ,0.5381060616905592
DEMZON,0.7447886745794486
DENDUY,0.8038218998033474
DENPOE,0.6767672288243224
DENQAR,0.7081626880296008
DENSOL,0.6097979422743643
DEPZEG,0.6556751402262692
DEPZIK,0.8555401154278719
DEPZOQ,0.6933960607610965
DERBIL,0.8944675633956716
DERHIR,0.8251014761567775
DERJEQ,0.7309149813577156
DERTID,0.7528645211989283
DERWAY,0.6857877628521889
DESHAN,0.7862672023506951
DESNEU,0.7191988837258031
DESYEI,0.6937615051728444
DETEPH,0.773363540213063
DETHAM,0.6860507570955052
DETLUJ,0.7083460569716598
DETNAU,0.6451462203476266
DETNEY,0.6724732732163756
DETSOX,0.6888318912987811
DETXAC,0.9239021462213348
DETYIL,0.66212209756548
DETZOR,0.888289026351239
DETZUX,0.7590976102206916
DEVBAH,0.6803379730850334
DEVBIP,0.6548660744089126
DEVGOB,0.8287849381920175
DEVJIY,0.6898310607144573
DEVLEY,0.7435521898704511
DEVXUX,0.8481027720891052
DEVZUC,0.5944237197664469
DEWGOB,0.25570742416564907
DEWLEX,0.8999548998926717
DEWLUN,0.9188115930383225
DEWMAU,0.8609667469925264
DEWMEY,0.9163866370517448
DEWSUU,0.6614768641313609
DEXJEY,0.8470042531286854
DEXQED,0.6949083464769775
DEXQEF,0.8444669236634322
DEXZAJ,0.8694226738540277
DEYCIU,0.5173412023591077
DEYQIJ,0.40757131102686706
DEZJOK,0.5391623485991932
DEZLIG,0.7395958717662638
DGLYAC01,0.5731483335446943
DHANQU01,0.8510689443195675
DHANTQ01,0.871562128347706
DHDTIZ10,0.8886308615747333
DHNAPH01,0.9661130013943126
DHNAPH02,0.7152994389560309
DIACHZ,0.744697736724565
DIAZNE,0.6924375297576658
DIAZNP,0.9284527896260808
DIBENZ01,
DIBFIF,0.5041820116752366
DIBRUE,0.6591115645533199
DIBSAL,0.7282408127349793
DIBYOF,0.494091535318905
DICCUO,0.636507005567928
DICGED,0.6222521478008294
DICMIL,0.8893889157255545
DICMOR,0.8987551170146044
DICMUX,0.8918866469489847
DICNAE,0.8779592759360078
DICNIM01,0.9107440259649272
DICNUY,0.7030583797088858
DICPAG01,
DICPEK,0.9256651759886532
DICQOW,0.5136215142144946
DICQUD,0.9062624318098512
DICRUF,0.8508062631960496
DICWES,0.5344228858557105
DIDGUT,0.6299090322980603
DIDMAF,0.7142453542605077
DIDMUZ,0.7405788371461228
DIDNOU,0.4758658201719666
DIDNUB,0.8300995550135974
DIDPIQ,0.8794036633682037
DIDPOW,0.3880117340496737
DIDPUC,0.6450487132397101
DIDQUD,0.5278495743723539
DIFKUA,0.7625937157791489
DIFQOZ,
DIFWUM,0.7891292084009169
DIFXIB,0.9061849389947205
DIGBAX,0.7847146225827644
DIGBOL,0.7325174013860194
DIGGUV,0.49662406080234084
DIGLOW,0.8101199207315116
DIGLUC,0.951280348989286
DIGMAJ,0.8924148931630147
DIHDUT,0.6256021683259498
DIHDUU,0.2466536909952725
DIHMOX,0.7087570997535733
DIHQUH,0.6935020262117865
DIJCEH,0.7545899216322925
DIJCIL,0.9262850573887577
DIJKIR,0.9130183884167798
DIJTEV,0.6313349132206993
DIJYIE,0.9114744368940358
DIKCOP,0.6644893650517167
DIKPIP02,0.756264157777115
DIKVID,0.6537480799152744
DILCOS,0.6915489899429526
DIMFOX,0.748364523930215
DIMMAQ,0.9123837662558656
DINDEM,0.7695619762558845
DINYOQ,0.7468073392384578
DIPRBZ,0.6315664954985103
DIQDAI,0.9337837928225858
DIQPEB,0.5592483574989197
DIRFUH,0.5650598614014701
DIRNIB,0.620759833536112
DIRQUQ,0.4778233704366862
DIRXEJ,0.9461024012826301
DIRXIN,0.8064670956249662
DIRXUZ,0.6979278061889359
DISHIX01,0.9428574762357439
DISHOD01,0.7240059092008171
DISLID,0.9313629362518513
DISXEI,0.8871506948707909
DISYAI,0.45602418730504374
DITBEN,0.6691970058638064
DITHAN,0.24915587371380948
DITLEA,0.5423903424469194
